Bench_Name,Score
Matrox M9138 LP PCIe x16,433
Matrox M9140 LP PCIe x16,23
Matrox M9148 LP PCIe x16,40
Matrox M9188 ATX PCIe x16,45
Matrox Millennium P650 PCIe 128,5
Matrox Millennium P690 PCIe x16,366
Matrox Millennium P690 Plus LP PCIe x16,6
Matrox Parhelia 128MB,3
Matrox Parhelia 256MB,9
Matrox Parhelia APVe,5
MEDION RADEON 9800 XXL,71
MEDION RADEON X740XL,94
Mi Pad 5 Adreno 640 GPU,659
Miracast display port driver V3,8421
Mirage Driver,1261
MIRRORV3,1080
Mobile Intel965 Express,17
Mobile Intel 4 Express-Chipsatzfamilie,44
Mobile Intel 45 Express,37
Mobile Intel 45 Express-Chipsatzfamilie,117
Mobile Intel 915GM/GMS/910GML Express,1
Mobile Intel 945 Express,1
Mobile Intel 945GM Express,5
Mobile Intel 945GM/GU Express,5
Mobile Intel 965 Express,45
Mobile Intel 965 Express - BR-0907-0461 v1839,8
Mobile Intel 965 Express-Chipsatzfamilie,24
Mobile Intel - famiglia Express Chipset 45,38
Mobile Intel HD,244
Mobile Intel serie 4 Express,44
MOBILITY FIREGL 7800,4
MOBILITY FIREGL T2,40
MOBILITY FIREGL T2/T2e,33
MOBILITY FireGL V3200,62
MOBILITY FireGL V5000,81
MOBILITY FireGL V5200,44
MOBILITY FireGL V5250,27
Mobility FireGL V5725,219
MOBILITY IGP 9000/9100,10
Mobility Radeon 4100,81
MOBILITY RADEON 7000 IGP,6
MOBILITY RADEON 7500,3
MOBILITY RADEON 9000,3
MOBILITY RADEON 9000 IGP,7
MOBILITY RADEON 9000/9100 IGP,5
MOBILITY RADEON 9100 IGP,2
MOBILITY RADEON 9200,3
MOBILITY RADEON 9550,30
MOBILITY RADEON 9600,36
MOBILITY RADEON 9600 PRO TURBO,24
MOBILITY RADEON 9600/9700,39
MOBILITY RADEON 9700,27
MOBILITY RADEON 9800,46
Mobility Radeon HD 530v,174
Mobility Radeon HD 540v,188
Mobility Radeon HD 545v,199
Mobility Radeon HD 550v,266
Mobility Radeon HD 560v,318
Mobility Radeon HD 565v,353
Mobility Radeon HD 2300,50
Mobility Radeon HD 2400,89
Mobility Radeon HD 2400 XT,102
Mobility Radeon HD 2600,167
Mobility Radeon HD 2600 XT,191
Mobility Radeon HD 3400 Serisi,111
Mobility Radeon HD 3410,62
Mobility Radeon HD 3430,98
Mobility Radeon HD 3450,91
Mobility Radeon HD 3470,93
Mobility Radeon HD 3470 Hybrid X2,93
Mobility Radeon HD 3650,139
Mobility Radeon HD 3670,232
Mobility Radeon HD 3850,365
Mobility Radeon HD 3870,547
Mobility Radeon HD 3870 X2,477
Mobility Radeon HD 4200,90
Mobility Radeon HD 4225,66
Mobility Radeon HD 4250,98
Mobility Radeon HD 4270,92
Mobility Radeon HD 4300 Serisi,73
Mobility Radeon HD 4330,135
Mobility Radeon HD 4350,148
Mobility Radeon HD 4550,191
Mobility Radeon HD 4570,149
Mobility Radeon HD 4650,401
Mobility Radeon HD 4670,463
Mobility Radeon HD 4830,511
Mobility Radeon HD 4850,866
Mobility Radeon HD 4870,719
Mobility Radeon HD 5000,773
Mobility Radeon HD 5000 Serisi,478
Mobility Radeon HD 5165,284
Mobility Radeon HD 5430,181
Mobility Radeon HD 5450,214
Mobility Radeon HD 5470,236
Mobility Radeon HD 5570,525
Mobility Radeon HD 5650,439
Mobility Radeon HD 5730,507
Mobility Radeon HD 5850,763
Mobility Radeon HD 5870,1077
Mobility Radeon HD serie 4200,96
MOBILITY RADEON X300,33
MOBILITY RADEON X600,50
MOBILITY RADEON X600 SE,49
MOBILITY RADEON X700,66
MOBILITY RADEON X700 XL,59
Mobility Radeon X1300,39
Mobility Radeon X1350,39
Mobility Radeon X1400,42
Mobility Radeon X1450,33
Mobility Radeon X1600,92
Mobility Radeon X1700,104
MOBILITY RADEON X1800,130
Mobility Radeon X1900,134
Mobility Radeon X2300,48
Mobility Radeon X2300 HD,48
Mobility Radeon X2500,81
MOBILITY RADEON XPRESS 200,27
Mobility Radeon. HD 5470,215
MOBILITY/RADEON 9000,4
MONSTER GeForce GTX 675M,2637
Moore Threads MTT S70,1914
Moore Threads MTT S80,2380
Moore Threads S3000 MTvGPU-1132,1997
MS Idd Device,1276
MxGPU,1282
N16P-GX,1204
N18E-Q1,2525
nForce 750a SLI,83
nForce 760i SLI,140
nForce 780a SLI,92
nForce 980a/780a SLI,164
NV44,15
NVIDIA A10,21687
NVIDIA A10-4Q,2751
NVIDIA A10G,17660
NVIDIA A40,13900
NVIDIA A40-4Q,4406
NVIDIA A40-8Q,4251
NVIDIA A40-12Q,4335
NVIDIA GeForce3 Ti200,5
nVidia L40,27355
nVidia L40-4Q,32600
nVidia L40-48Q,33269
nVidia L40S-4Q,7687
NVIDIA T500,3618
NVIDIA T600,6364
NVIDIA T600 Laptop GPU,7048
NVIDIA T1000,7651
NVIDIA T1000 8GB,7676
NVIDIA T1200 Laptop GPU,7829
NVIDIA TITAN X,13659
NVIDIA TITAN Xp,18753
NVS 300,119
NVS 310,291
NVS 315,336
NVS 510,677
NVS 810,1146
NVS 2100M,136
NVS 3100M,125
NVS 4200M,310
NVS 5100M,199
NVS 5200M,493
NVS 5400M,613
OPAL XT/GL,1053
OrayIddDriver Device,13177
P102-100,3702
P104-100,3668
P106-090,2684
P106-100,6727
PCI\VEN_1002&DEV_164E&SUBSYS_D0001458&REV_C3 Ryzen,1653
PCI\VEN_1002&DEV_164E&SUBSYS_D0001458&REV_C7 Ryzen,4338
PHDGD Ivy 4,374
PHDGD Ivy 5,445
PHDGD Quantic C3,116
PHDGD Sapphire GR for Mobile Intel 965,25
PHDGD Solo 1.2.0 x86,11
PHDGD Solo 2 x64,20
Q12U-1,5164
Quadro2 MXR/EX,4
Quadro2 Pro,1
Quadro4 380 XGL,6
Quadro4 900 XGL,4
Quadro4 980 XGL,5
Quadro 280 NVS PCIe,5
Quadro 400,148
Quadro 410,434
Quadro 500M,570
Quadro 600,518
Quadro 1000M,553
Quadro 1100M,755
Quadro 2000,945
Quadro 2000 D,1239
Quadro 2000D,980
Quadro 2000M,759
Quadro 2100M,1100
Quadro 3000M,1007
Quadro 4000,1471
Quadro 4000M,1295
Quadro 5000,1963
Quadro 5000M,2059
Quadro 5010M,1691
Quadro 6000,2698
Quadro 7000,3505
Quadro CX,947
Quadro FX 350,85
Quadro FX 350M,44
Quadro FX 360M,86
Quadro FX 370,83
Quadro FX 370 Low Profile,102
Quadro FX 370 LP,108
Quadro FX 370M,93
Quadro FX 380,206
Quadro FX 380 LP,144
Quadro FX 380M,120
Quadro FX 500/600 PCI,14
Quadro FX 500/FX 600,7
Quadro FX 540,80
Quadro FX 550,63
Quadro FX 560,113
Quadro FX 570,257
Quadro FX 570M,99
Quadro FX 580,202
Quadro FX 770M,212
Quadro FX 880M,237
Quadro FX 1000,34
Quadro FX 1100,35
Quadro FX 1300,34
Quadro FX 1400,124
Quadro FX 1500,169
Quadro FX 1500M,171
Quadro FX 1600M,194
Quadro FX 1700,211
Quadro FX 1700M,172
Quadro FX 1800,395
Quadro FX 1800M,478
Quadro FX 2000,18
Quadro FX 2500M,217
Quadro FX 2700,543
Quadro FX 2700M,366
Quadro FX 2800M,414
Quadro FX 3000,69
Quadro FX 3400/4400,104
Quadro FX 3450,148
Quadro FX 3450/4000 SDI,205
Quadro FX 3500,265
Quadro FX 3500M,306
Quadro FX 3600M,466
Quadro FX 3700,371
Quadro FX 3700M,444
Quadro FX 3800,825
Quadro FX 3800M,555
Quadro FX 4000,101
Quadro FX 4500,227
Quadro FX 4500 X2,236
Quadro FX 4600,395
Quadro FX 4700 X2,676
Quadro FX 4800,1007
Quadro FX 5500,242
Quadro FX 5600,517
Quadro FX 5800,1210
Quadro FX Go1400,101
Quadro GP100,13982
Quadro GV100,18623
Quadro K420,721
Quadro K510M,641
Quadro K600,717
Quadro K610M,713
Quadro K620,2205
Quadro K620M,1174
Quadro K1000M,746
Quadro K1100M,1087
Quadro K1200,2958
Quadro K2000,1582
Quadro K2000D,1608
Quadro K2000M,995
Quadro K2100M,1372
Quadro K2200,3578
Quadro K2200M,3533
Quadro K3000M,1623
Quadro K3100M,2312
Quadro K4000,2716
Quadro K4000M,2075
Quadro K4100M,2768
Quadro K4200,4339
Quadro K5000,4000
Quadro K5000M,2804
Quadro K5100M,3340
Quadro K5200,6172
Quadro K6000,8018
Quadro M500M,1176
Quadro M520,1924
Quadro M600M,2249
Quadro M620,2752
Quadro M1000M,2829
Quadro M1200,3190
Quadro M2000,4046
Quadro M2000M,3398
Quadro M2200,4259
Quadro M3000M,5547
Quadro M4000,6675
Quadro M4000M,6080
Quadro M5000,9374
Quadro M5000M,7067
Quadro M5500,7915
Quadro M6000,11709
Quadro M6000 24GB,11486
Quadro NVS 55/280 PCI,6
Quadro NVS 110M,47
Quadro NVS 120M,46
Quadro NVS 130M,97
Quadro NVS 135M,50
Quadro NVS 140M,78
Quadro NVS 150M,70
Quadro NVS 160M,145
Quadro NVS 210S,23
Quadro NVS 210S / GeForce 6150LE,20
Quadro NVS 280 PCI,8
Quadro NVS 280 SD,2
Quadro NVS 285,44
Quadro NVS 285 128MB,38
Quadro NVS 290,228
Quadro NVS 295,113
Quadro NVS 320M,208
Quadro NVS 420,137
Quadro NVS 440,37
Quadro NVS 450,66
Quadro NVS 510M,238
Quadro P400,1667
Quadro P500,1650
Quadro P520,2016
Quadro P600,3335
Quadro P620,3708
Quadro P1000,4504
Quadro P2000,7009
Quadro P2000 with Max-Q Design,5346
Quadro P2200,9413
Quadro P3000,6345
Quadro P3200,8513
Quadro P3200 with Max-Q Design,9178
Quadro P4000,11416
Quadro P4000 with Max-Q Design,9082
Quadro P4200,10135
Quadro P4200 with Max-Q Design,11472
Quadro P5000,12649
Quadro P5200,11239
Quadro P5200 with Max-Q Design,12464
Quadro P6000,15459
Quadro RTX 3000,10652
Quadro RTX 3000 with Max-Q Design,8155
Quadro RTX 4000,14857
Quadro RTX 4000 (Mobile),11692
Quadro RTX 4000 with Max-Q Design,12200
Quadro RTX 5000,15336
Quadro RTX 5000 (Mobile),14832
Quadro RTX 5000 with Max-Q Design,12648
Quadro RTX 6000,17829
Quadro RTX 8000,19911
Quadro T1000,6510
Quadro T1000 with Max-Q Design,6635
Quadro T2000,7281
Quadro T2000 with Max-Q Design,7021
Qualcomm Adreno 7c Gen 3 GPU,777
Qualcomm Adreno 7c+ Gen 3,707
Qualcomm Adreno 8cx Gen 3,1950
Qualcomm Adreno 8cx Gen 3 GPU,1932
Qualcomm Adreno 540 GPU,125
Qualcomm Adreno 618 GPU,129
Qualcomm Adreno 630 GPU,292
Qualcomm Adreno 675 GPU,551
Qualcomm Adreno 680 GPU,907
Qualcomm Adreno 685 GPU,921
Qualcomm Adreno 690 GPU,1087
Qualcomm Adreno X1-45 GPU,1892
Qualcomm Adreno X1-85 GPU,3055
Qualcomm Adreno X2-45 GPU,3210
Qualcomm Adreno X2-90 GPU,7389
QXL KMDOD,18
Racer-Tech USB Display Device,13692
Radeon 520,882
Radeon 530,1033
Radeon 535,1049
Radeon 535DX,770
Radeon 540,1465
Radeon 540X,1602
Radeon 550,2119
Radeon 550X,1478
Radeon 610M,1311
Radeon 610M Ryzen 9 7845HX,5947
Radeon 610M Ryzen 9 7940HX,1562
Radeon 610M Ryzen 9 7945HX,1804
Radeon 610M Ryzen 9 7945HX3D,1659
Radeon 610M Ryzen 9 8940HX,2914
Radeon 610M Ryzen 9 8945HX,2522
Radeon 620,937
Radeon 625,1054
Radeon 630,1619
Radeon 660M,3142
Radeon 660M Ryzen 3 7335U,2141
Radeon 660M Ryzen 5 6600H,3043
Radeon 660M Ryzen 5 7533HS,2937
Radeon 660M Ryzen 5 7535HS,3083
Radeon 680M,3864
Radeon 680M Ryzen 7 7735HS,4421
Radeon 680M Ryzen 9 6900HX,5493
Radeon 740M,2965
Radeon 760M,5343
Radeon 780M,6822
Radeon 820M,2240
Radeon 840M,3801
Radeon 860M,4868
Radeon 880M,7654
Radeon 890M,8108
Radeon 2100,59
Radeon 3000,98
Radeon 3015e,352
Radeon 3020e,502
Radeon 3100,73
Radeon 6600M,535
Radeon 6750M,911
Radeon 7000 / Radeon VE,2
RADEON 7000 / RADEON VE Family,3
RADEON 7200,2
RADEON 7500,3
RADEON 7500 Family,4
Radeon 8040S,10431
Radeon 8050S,16168
Radeon 8060S,18163
RADEON 8500 Family,6
RADEON 9000,4
RADEON 9000 Family,3
RADEON 9100 Family,6
RADEON 9100 IGP,5
RADEON 9200,3
RADEON 9200 LE Family,2
RADEON 9200 PRO Family,2
RADEON 9200 SE,2
RADEON 9250,2
RADEON 9500,36
RADEON 9500 PRO / 9700,41
RADEON 9550,34
Radeon 9550 / X1050,29
RADEON 9600 Family,25
RADEON 9600 PRO,42
RADEON 9600 PRO Family,26
RADEON 9600 TX Family,18
RADEON 9600 XT,35
RADEON 9600SE,27
RADEON 9700 PRO,53
Radeon 9700 TX with TV-Out,44
RADEON 9800,57
RADEON 9800 PRO,59
RADEON 9800 SE,23
RADEON 9800 XT,56
RADEON A9800XT,22
Radeon AI PRO R9700,27444
Radeon Athlon 300GE,562
Radeon Athlon Gold 3150U,765
Radeon Athlon Gold PRO 4150GE,1573
Radeon Athlon PRO 3045B,563
Radeon Athlon Silver 3050U,672
RADEON E2400,51
RADEON E4690,405
Radeon E6460,323
Radeon E6465,231
Radeon E6760,850
Radeon E8860,1680
Radeon E8870PCIe,3368
Radeon E9550,5692
Radeon Eng Sample: 100-000000263-50_Y,3975
Radeon Eng Sample: 100-000000285-30_Y,2639
Radeon Eng Sample: 100-000000536-40_Y,4327
Radeon Eng Sample: 100-000000546-40_Y,3306
Radeon EPYC 4124P 4-Core,1260
Radeon EPYC 4244P 6-Core,1120
Radeon EPYC 4344P 8-Core,1448
Radeon EPYC 4364P 8-Core,801
Radeon EPYC 4464P 12-Core,1383
Radeon EPYC 4484PX 12-Core,1619
Radeon EPYC 4564P 16-Core,1226
Radeon EPYC 4584PX 16-Core,1661
Radeon HD4650,239
Radeon HD4670,365
RADEON HD6370D,320
RADEON HD6410D,422
RADEON HD6530D,531
RADEON HD7450,199
Radeon HD8530M,478
Radeon HD8970M,3368
Radeon HD 2350,76
Radeon HD 2400,120
Radeon HD 2400 PCI,14
Radeon HD 2400 Pro,114
Radeon HD 2400 XT,118
Radeon HD 2600 PRO,211
Radeon HD 2600 Pro AGP,110
Radeon HD 2600 XT,282
Radeon HD 2900 GT,292
Radeon HD 2900 PRO,627
Radeon HD 2900 XT,659
Radeon HD 3000,95
Radeon HD 3200,82
Radeon HD 3300,126
Radeon HD 3450,177
Radeon HD 3470,117
Radeon HD 3650 AGP,150
Radeon HD 3670,168
Radeon HD 3850,401
Radeon HD 3850 AGP,432
Radeon HD 3850 X2,822
Radeon HD 3870,551
Radeon HD 3870 X2,586
Radeon HD 4200,111
Radeon HD 4250,122
Radeon HD 4270,109
Radeon HD 4290,140
Radeon HD 4300/4500 Serisi,155
Radeon HD 4330,135
Radeon HD 4350,164
Radeon HD 4550,235
Radeon HD 4650,248
Radeon HD 4650 AGP,207
Radeon HD 4670,381
Radeon HD 4770,908
Radeon HD 4810,774
Radeon HD 4830,865
Radeon HD 4850,947
Radeon HD 4850 X2,1132
Radeon HD 4870,1386
Radeon HD 4870 X2,1309
Radeon HD 4890,1545
Radeon HD 5450,136
Radeon HD 5470,268
Radeon HD 5550,384
Radeon HD 5570,474
Radeon HD 5600/5700,609
Radeon HD 5670,796
Radeon HD 5750,1174
Radeon HD 5770,1348
Radeon HD 5830,1724
Radeon HD 5850,1942
Radeon HD 5870,2182
Radeon HD 5970,2290
Radeon HD 6230,179
Radeon HD 6250,94
Radeon HD 6290,104
Radeon HD 6290M,140
Radeon HD 6300M,143
Radeon HD 6310,122
Radeon HD 6320,147
Radeon HD 6320 Graphic,216
Radeon HD 6320M,198
RADEON HD 6350,140
Radeon HD 6370D,255
Radeon HD 6370M,275
Radeon HD 6380G,200
Radeon HD 6410D,236
Radeon HD 6430M,192
Radeon HD 6450,198
Radeon HD 6450 + 8470D Dual,762
Radeon HD 6450A,260
Radeon HD 6470M,225
Radeon HD 6480G,257
Radeon HD 6480M,353
Radeon HD 6490M,377
Radeon HD 6520G,300
Radeon HD 6530D,337
Radeon HD 6550A,707
Radeon HD 6550D,400
Radeon HD 6570,553
Radeon HD 6610M,565
Radeon HD 6620G,341
Radeon HD 6630M,684
Radeon HD 6650A,835
Radeon HD 6650M,771
Radeon HD 6670,730
Radeon HD 6670 + 6670 Dual,646
Radeon HD 6670 + 7660D Dual,1492
Radeon HD 6670/7670,945
Radeon HD 6700M,1016
Radeon HD 6750,1034
Radeon HD 6750M,937
Radeon HD 6770,1271
Radeon HD 6770M,964
Radeon HD 6790,1580
Radeon HD 6800M,742
Radeon HD 6850,1929
Radeon HD 6850 X2,2534
Radeon HD 6870,2199
Radeon HD 6900M,1695
Radeon HD 6950,2594
Radeon HD 6970,2830
Radeon HD 6970M,2270
Radeon HD 6990,3118
Radeon HD 7290,111
Radeon HD 7290M,123
Radeon HD 7310,128
Radeon HD 7310 - Carte graphique,174
Radeon HD 7310G,180
Radeon HD 7310M,166
Radeon HD 7340,153
Radeon HD 7340G,196
Radeon HD 7340M,221
Radeon HD 7350,165
Radeon HD 7400G,265
Radeon HD 7420G,314
Radeon HD 7450,223
Radeon HD 7450A,288
Radeon HD 7450M,329
Radeon HD 7470,289
Radeon HD 7470M,407
Radeon HD 7480D,281
Radeon HD 7500G,316
Radeon HD 7500G + 7500M/7600M Dual,616
Radeon HD 7500G + 7550M Dual,497
Radeon HD 7500G + HD 7500M/7600M Dual,355
Radeon HD 7520G,317
Radeon HD 7520G + 7400M Dual,486
Radeon HD 7520G + 7470M Dual,542
Radeon HD 7520G + 7500/7600 Dual,582
Radeon HD 7520G + 7600M Dual,591
Radeon HD 7520G + 7610M Dual,588
Radeon HD 7520G + 7650M Dual,453
Radeon HD 7520G + 7670M Dual,523
Radeon HD 7520G + 7700M Dual,1060
Radeon HD 7520G + 8600/8700M Dual,311
Radeon HD 7520G + 8750M Dual,376
Radeon HD 7520G + HD 7400M Dual,544
Radeon HD 7520G + HD 7500/7600 Dual,832
Radeon HD 7520G + HD 7600M Dual,447
Radeon HD 7520G + HD 7670M Dual,495
Radeon HD 7520G + HD 7700M Dual,574
Radeon HD 7520G + HD 8600/8700M Dual,623
Radeon HD 7520G + HD 8750M Dual,651
Radeon HD 7520G N HD 7520G + HD 7500/7600 7500/760,574
Radeon HD 7520G N HD 7520G + HD 7600M N HD 7600M D,364
Radeon HD 7540D,331
Radeon HD 7540D + 6570 Dual,719
Radeon HD 7540D + 7500 Dual,821
Radeon HD 7540D + HD 6450 Dual,643
Radeon HD 7550M,464
Radeon HD 7550M/7650M,728
Radeon HD 7560D,451
Radeon HD 7560D + 6450 Dual,568
Radeon HD 7560D + 6570 Dual,833
Radeon HD 7560D + 6670 Dual,1130
Radeon HD 7560D + 7560D Dual,982
Radeon HD 7560D + 7570 Dual,985
Radeon HD 7560D + 7670 Dual,1426
Radeon HD 7560D + 7700 Dual,1919
Radeon HD 7560D + HD 6570 Dual,1237
Radeon HD 7560D + HD 6670 Dual,1554
Radeon HD 7560D + HD 7000 Dual,534
Radeon HD 7560D + HD 7600 Dual,1258
Radeon HD 7560D + HD 7670 Dual,1380
Radeon HD 7560D + HD 7700 Dual,1346
Radeon HD 7560D + HD 8570 Dual,935
Radeon HD 7560D + R5 235 Dual,563
Radeon HD 7570,623
Radeon HD 7570M,418
Radeon HD 7570M/HD 7670M,699
Radeon HD 7580D,350
Radeon HD 7600G,334
Radeon HD 7600G + 6400M Dual,376
Radeon HD 7600G + 7450M Dual,389
Radeon HD 7600G + 7500M/7600M Dual,405
Radeon HD 7600G + 7550M Dual,423
Radeon HD 7600G + 8500M/8700M Dual,333
Radeon HD 7600G + HD 7400M Dual,328
Radeon HD 7600G + HD 7500M/7600M Dual,476
Radeon HD 7600G + HD 7550M Dual,509
Radeon HD 7600G + HD 8670M Dual,543
Radeon HD 7600G + HD Dual,435
Radeon HD 7600G N HD 7600G + HD ON HD Dual,526
Radeon HD 7600M + 7600M Dual,773
Radeon HD 7610M,632
Radeon HD 7620G,352
Radeon HD 7620G + 8600M Dual,508
Radeon HD 7620G + 8670M Dual,577
Radeon HD 7620G + HD 8600M Dual,442
Radeon HD 7620G + HD 8670M Dual,507
Radeon HD 7620G N HD 7620G + HD 8600M N HD 8600M D,451
Radeon HD 7640G,446
Radeon HD 7640G + 6400M Dual,526
Radeon HD 7640G + 7400M Dual,637
Radeon HD 7640G + 7450M Dual,754
Radeon HD 7640G + 7470M Dual,595
Radeon HD 7640G + 7500/7600 Dual,627
Radeon HD 7640G + 7500M/7600M Dual,775
Radeon HD 7640G + 7600M Dual,705
Radeon HD 7640G + 7610M Dual,510
Radeon HD 7640G + 7650M Dual,747
Radeon HD 7640G + 7670M Dual,644
Radeon HD 7640G + 7690M Dual,945
Radeon HD 7640G + 7700M Dual,690
Radeon HD 7640G + 8500M Dual,585
Radeon HD 7640G + 8570M Dual,558
Radeon HD 7640G + 8600/8700M Dual,688
Radeon HD 7640G + 8600M Dual,249
Radeon HD 7640G + 8670M Dual,558
Radeon HD 7640G + 8750M Dual,654
Radeon HD 7640G + HD 7400M Dual,576
Radeon HD 7640G + HD 7500/7600 Dual,423
Radeon HD 7640G + HD 7600M Dual,704
Radeon HD 7640G + HD 7600M N HD 7600M Dual,406
Radeon HD 7640G + HD 7670M Dual,518
Radeon HD 7640G + HD 7700M Dual,589
Radeon HD 7640G + HD 7700M N HD 7700M Dual,630
Radeon HD 7640G + HD 8500M Dual,607
Radeon HD 7640G + HD 8500M N HD 8500M Dual,665
Radeon HD 7640G + HD 8570M Dual,474
Radeon HD 7640G + HD 8600/8700M Dual,586
Radeon HD 7640G + HD 8670M Dual,677
Radeon HD 7640G + HD 8750M Dual,996
Radeon HD 7640G + R5 M200 Dual,559
Radeon HD 7640G N HD 7640G + HD 7600M N HD 7600M D,824
Radeon HD 7640G N HD 7640G + HD 7670M Dual,679
Radeon HD 7640G N HD 7640G + HD 8570M Dual,422
Radeon HD 7650A,555
Radeon HD 7650M,421
Radeon HD 7660D,513
Radeon HD 7660D + 6570 Dual,1100
Radeon HD 7660D + 6670 Dual,1238
Radeon HD 7660D + 7470 Dual,465
Radeon HD 7660D + 7500 Dual,1121
Radeon HD 7660D + 7540D Dual,1204
Radeon HD 7660D + 7670 Dual,1061
Radeon HD 7660D + HD 6670 Dual,1484
Radeon HD 7660D + HD 7000 Dual,633
Radeon HD 7660D + HD 7400 Dual,339
Radeon HD 7660D + HD 7700 Dual,1958
Radeon HD 7660D + R5 235 Dual,523
Radeon HD 7660D + R7 240 Dual,941
Radeon HD 7660G,478
Radeon HD 7660G + 7400M Dual,588
Radeon HD 7660G + 7470M Dual,630
Radeon HD 7660G + 7600M Dual,831
Radeon HD 7660G + 7610M Dual,745
Radeon HD 7660G + 7670M Dual,743
Radeon HD 7660G + 7700M Dual,757
Radeon HD 7660G + 7730M Dual,931
Radeon HD 7660G + 8600M Dual,445
Radeon HD 7660G + 8670M Dual,587
Radeon HD 7660G + HD 7500/7600 7500/7600 Dual,1002
Radeon HD 7660G + HD 7500/7600 Dual,760
Radeon HD 7660G + HD 7500M/7600M Dual,999
Radeon HD 7660G + HD 7600M Dual,568
Radeon HD 7660G + HD 7600M N HD 7600M Dual,460
Radeon HD 7660G + HD 7670M Dual,706
Radeon HD 7660G + HD 7700M Dual,777
Radeon HD 7660G + HD 7730M Dual,881
Radeon HD 7660G + HD 8500M Dual,758
Radeon HD 7660G + HD 8600/8700M Dual,747
Radeon HD 7660G + HD 8600M Dual,363
Radeon HD 7660G + HD 8670M Dual,711
Radeon HD 7660G N HD 7660G + HD 7600M N HD 7600M D,722
Radeon HD 7660G N HD 7660G + HD 7670M Dual,704
Radeon HD 7660G N HD 7660G + HD 7700M N HD 7700M D,966
Radeon HD 7670,795
Radeon HD 7670A,1050
Radeon HD 7670M,482
Radeon HD 7670M + 7670M Dual,738
Radeon HD 7690M,832
Radeon HD 7690M XT,1009
Radeon HD 7700-serie,1899
Radeon HD 7730,1163
Radeon HD 7730M,787
Radeon HD 7750,1703
Radeon HD 7750M,1191
Radeon HD 7770,2174
Radeon HD 7790,3090
Radeon HD 7800-serie,4029
Radeon HD 7850,3903
Radeon HD 7850M,1372
Radeon HD 7870,4565
Radeon HD 7870 XT,4469
Radeon HD 7870M,1507
Radeon HD 7950 / R9 280,4764
Radeon HD 7970 / R9 280X,5247
Radeon HD 7970M,3677
Radeon HD 7990,5565
Radeon HD 8180,134
Radeon HD 8210,197
Radeon HD 8210E,193
Radeon HD 8240,246
Radeon HD 8250,217
Radeon HD 8280,260
Radeon HD 8280E,272
Radeon HD 8280G,269
Radeon HD 8310E,340
Radeon HD 8330,278
Radeon HD 8330E,262
Radeon HD 8350,162
Radeon HD 8350G,267
Radeon HD 8370D,314
Radeon HD 8400,273
Radeon HD 8400E,275
Radeon HD 8410G,435
Radeon HD 8450G,334
Radeon HD 8450G + 8600/8700M Dual,1070
Radeon HD 8450G + 8600M Dual,545
Radeon HD 8450G + 8670M Dual,474
Radeon HD 8450G + 8750M Dual,637
Radeon HD 8450G + HD 8600M Dual,452
Radeon HD 8450G + HD 8670M Dual,477
Radeon HD 8450G + HD 8750M Dual,503
Radeon HD 8450G + R5 M230 Dual,578
Radeon HD 8470,246
Radeon HD 8470D,373
Radeon HD 8470D + 6450 Dual,717
Radeon HD 8470D + 6570 Dual,837
Radeon HD 8470D + HD 6450 Dual,862
Radeon HD 8470D + HD 6670 Dual,1435
Radeon HD 8470D + HD 7500 Dual,1545
Radeon HD 8490,263
Radeon HD 8500M,451
Radeon HD 8500M/8700M,852
Radeon HD 8510G,373
Radeon HD 8510G + 8500M Dual,596
Radeon HD 8510G + HD 8500M Dual,629
Radeon HD 8550D,566
Radeon HD 8550G,415
Radeon HD 8550G + 7600M Dual,901
Radeon HD 8550G + 8500M Dual,602
Radeon HD 8550G + 8570M Dual,532
Radeon HD 8550G + 8600/8700M Dual,802
Radeon HD 8550G + 8600M Dual,617
Radeon HD 8550G + 8670M Dual,579
Radeon HD 8550G + 8690M Dual,664
Radeon HD 8550G + 8750M Dual,795
Radeon HD 8550G + HD 7600M Dual,547
Radeon HD 8550G + HD 8500M Dual,558
Radeon HD 8550G + HD 8570M Dual,529
Radeon HD 8550G + HD 8600/8700M Dual,654
Radeon HD 8550G + HD 8600M Dual,593
Radeon HD 8550G + HD 8670M Dual,546
Radeon HD 8550G + HD 8750M Dual,819
Radeon HD 8550G + R5 M200 Dual,619
Radeon HD 8550G + R5 M230 Dual,487
Radeon HD 8550G N HD 8550G + HD 8600M N HD 8600M D,611
Radeon HD 8570,938
Radeon HD 8570 + 8670D Dual,620
Radeon HD 8570 + HD 7660D Dual,949
Radeon HD 8570D,400
Radeon HD 8570D + 6570 Dual,1239
Radeon HD 8570D + 6670 Dual,1039
Radeon HD 8570D + HD8490 Dual,374
Radeon HD 8570D + HD 6570 Dual,868
Radeon HD 8570D + HD 6670 Dual,1260
Radeon HD 8570D + HD 7000 Dual,753
Radeon HD 8570D + HD 7700 Dual,1834
Radeon HD 8570D + HD 8470 Dual,338
Radeon HD 8570D + HD 8570 Dual,1032
Radeon HD 8570D + R5 235 Dual,470
Radeon HD 8570D + R7 200 Dual,999
Radeon HD 8570D + R7 240 Dual,963
Radeon HD 8570M,449
Radeon HD 8600/8700M,1029
Radeon HD 8610G,395
Radeon HD 8610G + 8500M Dual,610
Radeon HD 8610G + 8600M Dual,588
Radeon HD 8610G + 8670M Dual,599
Radeon HD 8610G + HD 8500M Dual,645
